question_id,language,question,reference,final_answer,answer_strategy,generation_used,generation_attempts,retry_used,support_status,target_language,language_validation_passed,language_validation_reason,runtime_language_validation_passed,grounding_validation_passed,grounding_validation_reason,generation_rejection_reason,fact_tokens_required,fact_tokens_preserved,fact_preservation_applicable,automatic_precision,automatic_recall,automatic_f1,source,page,supporting_excerpt,retrieval_seconds,answering_seconds,generation_seconds,retry_seconds,total_seconds,prompt_tokens,completion_tokens,tokens_per_second,rss_bytes,available_ram_bytes,swap_used_bytes,error,answer_bank_enabled,reranker_enabled
Q038,banglish,PHY 102 Physics Lab course-er credit koto?,PHY 102 Physics Lab 1.50-credit course.,PHY 102 course-er credit 1.5.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""1.50"", ""102"", ""phy102""]",False,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,63,"Course Code: PHY 102 Course Title: Physics Lab Credits: 1.5 Prerequisite: None Lab work based on theory, assigned by the course teacher.",0.212902799999938,9.560000034980476e-05,0.0,0.0,0.2159644000003027,0,0,0.0,5435207680,261808128,2458931200,,False,False
Q039,english,"How many credits is MTH 101 Math I: Basic Calculus, Co-ordinate Geometry?","MTH 101 Math I: Basic Calculus, Co-ordinate Geometry is a 3.00-credit course.",MTH 101 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""101"", ""3.00"", ""mth101""]",True,True,0.4,0.2,0.26666666666666666,curricula_BSc-Curriculum-New.pdf,51,"MTH 101 Math I: Basic Calcu lus, Coordinate Geometry 3.00 Nil Total 19.00",0.29720929999984946,0.00028040000006512855,0.0,0.0,0.30155640000020867,0,0,0.0,5378723840,281542656,2458284032,,False,False
Q039,bangla,"MTH 101 Math I: Basic Calculus, Co-ordinate Geometry কোর্সটির ক্রেডিট কত?","MTH 101 Math I: Basic Calculus, Co-ordinate Geometry 3.00 ক্রেডিটের কোর্স।",MTH 101 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""101"", ""3.00"", ""mth101""]",True,True,0.6,0.3,0.4,curricula_BSc-Curriculum-New.pdf,51,"MTH 101 Math I: Basic Calcu lus, Coordinate Geometry 3.00 Nil Total 19.00",0.22398169999996753,0.00011790000007749768,0.0,0.0,0.2273520999997345,0,0,0.0,5371346944,273334272,2457104384,,False,False
Q039,banglish,"MTH 101 Math I: Basic Calculus, Co-ordinate Geometry course-er credit koto?","MTH 101 Math I: Basic Calculus, Co-ordinate Geometry 3.00-credit course.",MTH 101 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""101"", ""3.00"", ""mth101""]",True,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,63,"Course Code: MTH 101 Course Title: Math I Credits: 3.00 Prerequisite: N/A Three dimensional geometry: Co-ordinates in three dimensions, direction cosines and direction ratios, planes, sphere, straight line and conicoids (basic definition and properties only). Concept of functions : Function, domain and range of a function, graphs of simple functions (exponential, logarithmic and trigonometric), inverse function, func…",0.20959960000027422,0.0001449999999749707,0.0,0.0,0.2135432000000037,0,0,0.0,5367255040,270442496,2455928832,,False,False
Q040,english,How many credits is CSE 103 Structured Programming?,CSE 103 Structured Programming is a 3.00-credit course.,CSE 103 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"[""103"", ""3.00"", ""cse103""]",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,52,CSE 103 Structured Programming 3.00 CSE 101,0.20598789999985456,0.0001443999999537482,0.0,0.0,0.2101569000001291,0,0,0.0,5360218112,285683712,2455539712,,False,False
Q040,bangla,CSE 103 Structured Programming কোর্সটির ক্রেডিট কত?,CSE 103 Structured Programming 3.00 ক্রেডিটের কোর্স।,CSE 103 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"[""103"", ""3.00"", ""cse103""]",True,True,0.6,0.42857142857142855,0.5,curricula_BSc-Curriculum-New.pdf,52,CSE 103 Structured Programming 3.00 CSE 101,0.3616062000000966,0.00017490000027464703,0.0,0.0,0.3665272999996887,0,0,0.0,5339631616,279199744,2455416832,,False,False
Q040,banglish,CSE 103 Structured Programming course-er credit koto?,CSE 103 Structured Programming 3.00-credit course.,CSE 103 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"[""103"", ""3.00"", ""cse103""]",True,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,52,CSE 103 Structured Programming 3.00 CSE 101,0.2533042000000023,0.00017849999994723476,0.0,0.0,0.2575246999999763,0,0,0.0,5340164096,261132288,2455162880,,False,False
Q041,english,How many credits is CSE 104 Structured Programming Lab?,CSE 104 Structured Programming Lab is a 1.50-credit course.,CSE 104 carries 1.50 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"[""1.50"", ""104"", ""cse104""]",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,66,Course Code: CSE 104 Course Title: Structured Programming Lab Credits: 1.50 Prerequisite: None Objectives: Laboratory works and assignments will be based on CSE – 103,0.26944430000003194,0.00011870000025737681,0.0,0.0,0.27302959999997256,0,0,0.0,5339459584,213823488,2452217856,,False,False
Q041,bangla,CSE 104 Structured Programming Lab কোর্সটির ক্রেডিট কত?,CSE 104 Structured Programming Lab 1.50 ক্রেডিটের কোর্স।,CSE 104 কোর্সটির ক্রেডিট 1.50।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"[""1.50"", ""104"", ""cse104""]",True,True,0.6,0.375,0.4615384615384615,curricula_BSc-Curriculum-New.pdf,66,Course Code: CSE 104 Course Title: Structured Programming Lab Credits: 1.50 Prerequisite: None Objectives: Laboratory works and assignments will be based on CSE – 103,0.25940639999998893,0.0001366999999845575,0.0,0.0,0.26291449999962424,0,0,0.0,5259366400,262914048,2451562496,,False,False
Q041,banglish,CSE 104 Structured Programming Lab course-er credit koto?,CSE 104 Structured Programming Lab 1.50-credit course.,CSE 104 course-er credit 1.50.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"[""1.50"", ""104"", ""cse104""]",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,66,Course Code: CSE 104 Course Title: Structured Programming Lab Credits: 1.50 Prerequisite: None Objectives: Laboratory works and assignments will be based on CSE – 103,0.2411170000000311,0.0001222000000780099,0.0,0.0,0.24497169999995094,0,0,0.0,5232168960,304656384,2451562496,,False,False
Q042,english,How many credits is CSE 105 Discrete Mathematics?,CSE 105 Discrete Mathematics is a 3.00-credit course.,CSE 105 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""105"", ""3.00"", ""cse105""]",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,52,CSE 105 Discrete Mathematics 3.00 Nil,0.21852880000005825,0.00043890000006285845,0.0,0.0,0.2229474000000664,0,0,0.0,5231243264,275632128,2451562496,,False,False
Q042,bangla,CSE 105 Discrete Mathematics কোর্সটির ক্রেডিট কত?,CSE 105 Discrete Mathematics 3.00 ক্রেডিটের কোর্স।,CSE 105 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""105"", ""3.00"", ""cse105""]",True,True,0.6,0.42857142857142855,0.5,curricula_BSc-Curriculum-New.pdf,52,CSE 105 Discrete Mathematics 3.00 Nil,0.238932400000067,0.0001882000001387496,0.0,0.0,0.2438587000001462,0,0,0.0,5232070656,266272768,2451562496,,False,False
Q042,banglish,CSE 105 Discrete Mathematics course-er credit koto?,CSE 105 Discrete Mathematics 3.00-credit course.,CSE 105 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""105"", ""3.00"", ""cse105""]",True,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,52,CSE 105 Discrete Mathematics 3.00 Nil,0.19939309999972465,0.0001357000001007691,0.0,0.0,0.20338330000004134,0,0,0.0,5232074752,248369152,2451042304,,False,False
Q043,english,How many credits is EEE 121 Electrical & Electronic Engineering I?,EEE 121 Electrical & Electronic Engineering I is a 3.00-credit course.,EEE 121 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""121"", ""3.00"", ""eee121""]",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,52,EEE 121 Electrical & Electronic Engineering I 3.00 Nil,0.23443369999995411,0.0002613999999994121,0.0,0.0,0.2389232999998967,0,0,0.0,5232660480,234819584,2449600512,,False,False
Q043,bangla,EEE 121 Electrical & Electronic Engineering I কোর্সটির ক্রেডিট কত?,EEE 121 Electrical & Electronic Engineering I 3.00 ক্রেডিটের কোর্স।,EEE 121 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""121"", ""3.00"", ""eee121""]",True,True,0.6,0.375,0.4615384615384615,curricula_BSc-Curriculum-New.pdf,52,EEE 121 Electrical & Electronic Engineering I 3.00 Nil,0.20350589999998192,0.00011649999987639603,0.0,0.0,0.20813550000002579,0,0,0.0,5232599040,227127296,2448687104,,False,False
Q043,banglish,EEE 121 Electrical & Electronic Engineering I course-er credit koto?,EEE 121 Electrical & Electronic Engineering I 3.00-credit course.,EEE 121 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""121"", ""3.00"", ""eee121""]",True,True,0.4,0.2857142857142857,0.3333333333333333,curricula_BSc-Curriculum-New.pdf,52,EEE 121 Electrical & Electronic Engineering I 3.00 Nil,0.20856469999989713,0.00014000000010128133,0.0,0.0,0.21270879999974568,0,0,0.0,5232549888,214978560,2443706368,,False,False
Q044,english,How many credits is EEE 122 Electrical & Electronic Engineering I Lab?,EEE 122 Electrical & Electronic Engineering I Lab is a 1.50-credit course.,EEE 122 carries 1.50 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"[""1.50"", ""122"", ""eee122""]",True,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,67,Course Code: EEE 122 Course Title: Electrical & Electronic Engineering I Lab Credits: 1.50 Prerequisite: None Laboratory work based on EEE 121 5.3 Second Year First Semester,0.20229480000034528,9.890000001178123e-05,0.0,0.0,0.20651669999961086,0,0,0.0,5231394816,194879488,2437808128,,False,False
Q044,bangla,EEE 122 Electrical & Electronic Engineering I Lab কোর্সটির ক্রেডিট কত?,EEE 122 Electrical & Electronic Engineering I Lab 1.50 ক্রেডিটের কোর্স।,EEE 122 কোর্সটির ক্রেডিট 1.50।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"[""1.50"", ""122"", ""eee122""]",True,True,0.6,0.3333333333333333,0.42857142857142855,curricula_BSc-Curriculum-New.pdf,67,Course Code: EEE 122 Course Title: Electrical & Electronic Engineering I Lab Credits: 1.50 Prerequisite: None Laboratory work based on EEE 121 5.3 Second Year First Semester,0.2757507000001169,0.000136099999963335,0.0,0.0,0.27964460000021063,0,0,0.0,5175939072,194736128,2435059712,,False,False
Q044,banglish,EEE 122 Electrical & Electronic Engineering I Lab course-er credit koto?,EEE 122 Electrical & Electronic Engineering I Lab 1.50-credit course.,EEE 122 course-er credit 1.50.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"[""1.50"", ""122"", ""eee122""]",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,67,Course Code: EEE 122 Course Title: Electrical & Electronic Engineering I Lab Credits: 1.50 Prerequisite: None Laboratory work based on EEE 121 5.3 Second Year First Semester,0.30101330000024973,0.00012440000000424334,0.0,0.0,0.3051119000001563,0,0,0.0,5176000512,126464000,2396659712,,False,False
Q045,english,How many credits is MTH 103 Math II: Linear Algebra?,MTH 103 Math II: Linear Algebra is a 3.00-credit course.,MTH 103 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""103"", ""3.00"", ""mth103""]",True,True,0.4,0.2222222222222222,0.2857142857142857,curricula_BSc-Curriculum-New.pdf,52,MTH 103 Math II: Linear Algebra 3.00 Nil,0.2404225000000224,0.00028019999990647193,0.0,0.0,0.24470670000027894,0,0,0.0,5167775744,101826560,2388680704,,False,False
Q045,bangla,MTH 103 Math II: Linear Algebra কোর্সটির ক্রেডিট কত?,MTH 103 Math II: Linear Algebra 3.00 ক্রেডিটের কোর্স।,MTH 103 কোর্সটির ক্রেডিট 3.00।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""103"", ""3.00"", ""mth103""]",True,True,0.6,0.3333333333333333,0.42857142857142855,curricula_BSc-Curriculum-New.pdf,52,MTH 103 Math II: Linear Algebra 3.00 Nil,0.22328200000038123,0.0001314999999522115,0.0,0.0,0.22706590000007054,0,0,0.0,5144375296,113004544,2374266880,,False,False
Q045,banglish,MTH 103 Math II: Linear Algebra course-er credit koto?,MTH 103 Math II: Linear Algebra 3.00-credit course.,MTH 103 course-er credit 3.00.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""103"", ""3.00"", ""mth103""]",True,True,0.4,0.25,0.3076923076923077,curricula_BSc-Curriculum-New.pdf,64,Course Code: MTH 103 Course Title: Math II: Linear Algebra Credits: 3.00 Prerequisite: None,0.253101499999957,0.000130899999930989,0.0,0.0,0.25767020000012053,0,0,0.0,5081800704,173174784,2359582720,,False,False
Q046,english,How many credits is CHEM 111 Chemistry?,CHEM 111 Chemistry is a 3.00-credit course.,CHEM 111 carries 3.00 credits.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""111"", ""3.00"", ""chem111""]",True,True,0.4,0.3333333333333333,0.3636363636363636,curricula_BSc-Curriculum-New.pdf,64,"Course Code: CHEM 111 Course Title: Credits: 3.00 Prerequisite: N/A Atomic structure, quantum numbers, electroni c conﬁguration, periodic table; Properties and uses of noble gases; Different types of chemical bonds and their properties; Molecular structure of compounds; Selective organic reactions; Different types of solutions and their compositions; Phase rule, phase diagram of monocomponent system; Properties of di…",0.3425320000001193,0.00038309999990815413,0.0,0.0,0.3465317000000141,0,0,0.0,5081223168,156241920,2355916800,,False,False
